"","dataset","mode","intervention","epoch","loss","accuracy","precision","recall","val_loss","val_accuracy","val_precision","val_recall","f1","val_f1","logodds","val_logodds","start","end","duration","emissions","emissions_rate","cpu_power","gpu_power","ram_power","cpu_energy","gpu_energy","ram_energy","energy_consumed","utilization_gpu","utilization_memory","memory_total","memory_used","power_draw","temperature_gpu","energy_nvidia","val_logodds_centered","logodds_centered","energy_centered","energy_nvidia_centered","duration_centered","energy_centered_cumulative","duration_centered_cumulative","energy_nvidia_centered_cumulative","energy_nvidia_cumulative","energy_cumulative","duration_cumulative","score"
"1093","oxford_iiit_pet","freeze",0,43,2.63906311988831,0.270380437374115,0.711111128330231,0.0260869562625885,3.25037050247192,0.135186702013016,0.409638553857803,0.0092668300494551,0.0503276535582344,0.0181236670911121,-0.992693256647846,-1.85585684227798,2023-01-09 17:54:46.0128,2023-01-09 17:54:52,5.9871997833252,6.58970264024436e-05,0.0110063182768632,60,148.629,0.75,9.97833371162414e-05,0.0002458566914012,1.18642623225848e-06,0.0003468264547497,12.8333333333333,6.16666666666667,24268,23557,140.886666666667,49.5,0.000234310172261132,-1.55890322597431,-1.78376171775054,0.00139687848642409,0.000804857646742114,21.526226604666,0.0609192167840737,926.141387742247,0.0342092621391398,0.00967572073645763,0.0157669794220747,257.963234424591,13.9717449164938
"1094","oxford_iiit_pet","freeze",0,44,2.64384770393372,0.263858705759048,0.730538904666901,0.0331521742045879,3.23867201805115,0.139820113778114,0.438356161117554,0.0087217222899198,0.0634260467374699,0.0171031529101971,-1.02600832176012,-1.81678484256943,2023-01-09 17:54:53.468686,2023-01-09 17:54:59,5.53131437301636,6.06217496925659e-05,0.0109597368011298,60,148.61,0.75,9.19309099515279e-05,0.0002260466167456,1.08431379000346e-06,0.0003190618404871,14.8,6.6,24268,23557,145.168,49.6,0.000223047179139455,-1.51983122626576,-1.81707678286282,0.00136911387216149,0.000793594653620437,21.0703411943572,0.0622883306562352,947.211728936604,0.0350028567927603,0.00989876791559709,0.0160860412625618,263.494548797607,14.1250017143856
"1095","oxford_iiit_pet","freeze",0,45,2.64617848396301,0.261413037776947,0.70481926202774,0.0317934788763523,3.22884035110474,0.143090754747391,0.512820541858673,0.0109021533280611,0.0608424347681567,0.0213504139824577,-1.0386371735742,-1.78985293726304,2023-01-09 17:55:00.777367,2023-01-09 17:55:05,4.22263336181641,5.34091169490417e-05,0.0126482960685147,60,181.65,0.75,7.0081619421641e-05,0.0002102111674944,8.07828605175018e-07,0.0002811006155212,18,8.5,24268,23557,138.45,49.25,0.000162395441373189,-1.49289932095936,-1.8297056346769,0.00133115264719559,0.000732942915854171,19.7616601831572,0.0636194833034308,966.973389119761,0.0357357997086145,0.0100611633569703,0.016367141878083,267.717182159424,14.2220884077246
"1096","oxford_iiit_pet","freeze",0,46,2.62720274925232,0.281793475151062,0.745222926139832,0.0317934788763523,3.23759508132935,0.136276915669441,0.478873252868652,0.0092668300494551,0.0609851457638316,0.0181818179037267,-0.935582721740493,-1.84656325295315,2023-01-09 17:55:06.082576,2023-01-09 17:55:12,5.91742420196533,6.54738524571657e-05,0.0110645865874243,60,149.71,0.75,9.86202994982402e-05,0.0002447973420957,1.18158186475436e-06,0.0003445992234587,5.2,2.2,24268,23557,141.59,49.4,0.000232735581321187,-1.54960963664947,-1.72665118284319,0.00139465125513309,0.000803283055802168,21.4564510233062,0.0650141345585638,988.429840143068,0.0365390827644166,0.0102938989382915,0.0167117411015417,273.634606361389,13.2386102181862
"1097","oxford_iiit_pet","freeze",0,47,2.62337160110474,0.275000005960464,0.757225453853607,0.0355978272855281,3.29401350021362,0.131916046142578,0.422222226858139,0.0103570455685257,0.0679989641165843,0.0202181432276346,-0.969400527292357,-1.88412272484483,2023-01-09 17:55:12.445727,2023-01-09 17:55:18,5.55427265167236,6.08796789443294e-05,0.0109608733244304,60,148.735,0.75,9.22650694847107e-05,0.0002270685028354,1.08579054474831e-06,0.0003204193628648,5.6,2.4,24268,23557,142.492,49.6,0.00021984428296725,-1.58716910854115,-1.76046898839505,0.00137047139453919,0.000790391757448231,21.0932994730132,0.066384605953103,1009.52313961608,0.0373294745218649,0.0105137432212587,0.0170321604644065,279.188879013062,12.5470104573074
"1098","oxford_iiit_pet","freeze",0,48,2.5970151424408,0.278260856866836,0.74193549156189,0.0375000014901161,3.24945282936096,0.138184785842896,0.400000005960464,0.0087217222899198,0.0713916219806646,0.0170712185177307,-0.953104768225821,-1.8304490616502,2023-01-09 17:55:19.689755,2023-01-09 17:55:24,4.3102445602417,5.45655265885452e-05,0.0126594966540565,60,181.787,0.75,7.15617974599202e-05,0.0002147920598679,8.33124717076619e-07,0.0002871869820449,6.75,2.75,24268,23557,125.12,49,0.000149804944271512,-1.53349544534653,-1.74417322932852,0.00133723901371929,0.000720352418752493,19.8492713815825,0.0677218449668223,1029.37241099766,0.0380498269406173,0.0106635481655302,0.0173193474464514,283.499123573303,12.9586122459292
"1099","oxford_iiit_pet","freeze",0,49,2.61025667190552,0.277173906564713,0.779761910438538,0.0355978272855281,3.23484396934509,0.13791224360466,0.493670880794525,0.0106295989826321,0.0680873203013571,0.0208110985520671,-0.958523527834903,-1.83273950407624,2023-01-09 17:55:26.04387,2023-01-09 17:55:32,5.95612978935242,6.58459465036366e-05,0.0110551564241174,60,149.569,0.75,9.92542465527852e-05,0.0002461198306212,1.18353600303332e-06,0.000346557613177,13,5.8,24268,23557,145.376,50,0.000240521756738027,-1.53578588777256,-1.7495919889376,0.00139660964485139,0.000811069231219009,21.4951566106933,0.0691184546116737,1050.86756760836,0.0388608961718363,0.0109040699222683,0.0176659050596284,289.455253362656,12.6477768931962
"1100","oxford_iiit_pet","freeze",0,50,2.61401796340942,0.277989119291305,0.725714266300201,0.0345108695328235,3.2400016784668,0.134914144873619,0.39759036898613,0.0089942766353487,0.0658884564108805,0.0175906188525419,-0.954458235328152,-1.85819014425935,2023-01-09 17:55:32.335839,2023-01-09 17:55:38,5.66416096687317,8.09902066574388e-05,0.0142987120477524,60,211.408,0.75,9.43992932637532e-05,0.0003307307769415,1.13417536020279e-06,0.0004262642455654,2.8,1.2,24268,23557,120.75,49,0.000189985399097204,-1.56123652795568,-1.74552669643085,0.00147631627723979,0.000760532873578186,21.203187788214,0.0705947708889135,1072.07075539657,0.0396214290454145,0.0110940553213655,0.0180921693051938,295.119414329529,12.1609403383626
"1101","oxford_iiit_pet","quant",0,1,3.609375,0.059234619140625,0,0,3.396484375,0.08233642578125,0,0,0,0,-2.76518762515941,-2.41101723921487,2023-01-09 17:55:39.484909,2023-01-09 17:55:51,11.51509141922,0.0001269769881411,0.0110270065185293,60,148.613,0.75,0.0001919148127237,0.0004740347807996,2.3503440618515e-06,0.0006682999375852,8.09090909090909,4.54545454545455,24268,23557,135.434545454545,49.5454545454545,0.000433205881174887,-2.1140636229112,-3.55625608626211,0.00171835196925959,0.00100375335565587,27.0541182405608,0.00171835196925959,27.0541182405608,0.00100375335565587,0.000433205881174887,0.0006682999375852,11.51509141922,190.063037828451
"1102","oxford_iiit_pet","quant",0,2,3.267578125,0.1165771484375,0.4091796875,0.0024433135986328,3.2890625,0.10089111328125,0.533203125,0.0021800994873046,0.00485762113431319,0.00434244408967011,-2.0252506943854,-2.18736229799391,2023-01-09 17:55:52.582783,2023-01-09 17:55:58,5.41721701622009,5.96716726230913e-05,0.0110151896157056,60,148.9,0.75,9.02836163838704e-05,0.0002227037858896,1.07403258482615e-06,0.0003140614348583,15,7.4,24268,23557,146.244,49.4,0.000220065412588914,-1.89040868169024,-2.81631915548809,0.00136411346653269,0.000790612887069896,20.9562438375609,0.00308246543579229,48.0103620781217,0.00179436624272576,0.000653271293763801,0.0009823613724435,16.9323084354401,154.439838768927
"1103","oxford_iiit_pet","quant",0,3,3.12109375,0.141357421875,0.5810546875,0.01165771484375,3.3046875,0.1085205078125,0.2978515625,0.0114212036132812,0.0228568520878385,0.0219988548270715,-1.80406115490099,-2.1059432661062,2023-01-09 17:55:58.611635,2023-01-09 17:56:04,5.38836455345154,5.95875998507963e-05,0.011058568747474,60,149.758,0.75,8.98028055826823e-05,0.0002227407661687,1.07537483175596e-06,0.0003136189465831,14.8,7.4,24268,23557,148.65,49.8,0.000222494553019603,-1.80898964980253,-2.59512961600368,0.00136367097825749,0.000793042027500585,20.9273913747924,0.00444613641404978,68.9377534529141,0.00258740827022635,0.000875765846783404,0.0012959803190266,22.3206729888916,123.91498048375
"1104","oxford_iiit_pet","quant",0,4,3.01953125,0.168701171875,0.5146484375,0.018951416015625,3.21875,0.131103515625,0.387451171875,0.0084228515625,0.0365566691092365,0.0164872839095745,-1.59486039481594,-1.89123679100133,2023-01-09 17:56:04.612442,2023-01-09 17:56:10,5.38755798339844,5.95661179931939e-05,0.0110562370143847,60,149.703,0.75,8.97894461949666e-05,0.0002226427921297,1.07364585002263e-06,0.0003135058841747,7.8,5,24268,23557,145.208,49.6,0.000217310144348145,-1.59428317469765,-2.38592885591864,0.00136355791584909,0.000787857618829126,20.9265848047393,0.00580969432989888,89.8643382576534,0.00337526588905548,0.00109307599113155,0.0016094862032013,27.70823097229,119.939982845367
"1105","oxford_iiit_pet","quant",0,5,2.884765625,0.197021484375,0.5537109375,0.026611328125,3.259765625,0.128173828125,0.421630859375,0.0116958618164062,0.050782071676483,0.0227603608437725,-1.40501517791911,-1.91720268500282,2023-01-09 17:56:11.479311,2023-01-09 17:56:17,5.52068948745728,6.0665721966662e-05,0.0109887944439714,60,149.433,0.75,9.16683872540792e-05,0.000226540996949,1.08388930559158e-06,0.0003192932735087,14,6.8,24268,23557,146.328,49.6,0.000224397625366847,-1.62024906869915,-2.1960836390218,0.00136934530518309,0.000794945099847828,21.0597163087981,0.00717903963508197,110.924054566451,0.0041702109889033,0.0013174736164984,0.00192877947671,33.2289204597473,97.2875862711108
"1106","oxford_iiit_pet","quant",0,6,2.775390625,0.21435546875,0.6279296875,0.039398193359375,3.23046875,0.1376953125,0.346923828125,0.01849365234375,0.0741443477900489,0.0351153899855938,-1.29886873391721,-1.83456531022579,2023-01-09 17:56:17.977602,2023-01-09 17:56:24,6.02239847183228,6.7608217421588e-05,0.0112261282174871,60,153.005,0.75,0.0001003546078999,0.0002542706522759,1.20746309558551e-06,0.0003558327232715,13,7.33333333333333,24268,23557,138.881666666667,49.3333333333333,0.000232333538083015,-1.53761169392212,-2.08993719501991,0.00140588475494589,0.000802881012563996,21.5614252931731,0.00858492439002787,132.485479859625,0.0049730920014673,0.00154980715458141,0.0022846121999815,39.2513189315796,88.8467394752674
"1107","oxford_iiit_pet","quant",0,7,2.703125,0.2445068359375,0.5888671875,0.055572509765625,3.34375,0.1297607421875,0.284423828125,0.0252685546875,0.101560557696406,0.046413663714525,-1.12812746607354,-1.90307587277568,2023-01-09 17:56:25.445668,2023-01-09 17:56:31,5.5543315410614,6.11055402117795e-05,0.0110014210999191,60,148.652,0.75,9.25687551498413e-05,0.0002279364131222,1.10293810566266e-06,0.0003216081063777,12,6,24268,23557,146.058,50,0.000225348487840096,-1.60612225647201,-1.91919592717624,0.00137166013805209,0.000795895962321078,21.0933583624022,0.00995658452807996,153.578838222027,0.00576898796378838,0.00177515564242151,0.0026062203063592,44.805650472641,73.098233803596
"1108","oxford_iiit_pet","quant",0,8,2.58203125,0.264404296875,0.6337890625,0.06951904296875,3.390625,0.1339111328125,0.3173828125,0.0288848876953125,0.125294756953484,0.0529507481657339,-1.02320129212931,-1.86681112931891,2023-01-09 17:56:31.559081,2023-01-09 17:56:37,5.44091892242432,5.99230597728491e-05,0.0110134079605341,60,148.91,0.75,9.06782269477844e-05,0.0002236292836666,1.07701450586319e-06,0.0003153845251202,7.6,4.8,24268,23557,145.486,49.4,0.00021988264731884,-1.56985751301524,-1.81426975323201,0.00136543655679459,0.000790430121799822,20.9799457437651,0.0113220210848746,174.558783965792,0.0065594180855882,0.00199503828974035,0.0029216048314794,50.2465693950653,67.1220865790643
"1109","oxford_iiit_pet","quant",0,9,2.46875,0.3046875,0.63525390625,0.09332275390625,3.46484375,0.12890625,0.23779296875,0.0277557373046875,0.162738246235444,0.0497092926686491,-0.825074723602493,-1.91066420999364,2023-01-09 17:56:38.538325,2023-01-09 17:56:44,5.46167540550232,6.01946049902439e-05,0.0110212710425085,60,149.019,0.75,9.10150090853373e-05,0.0002247241303265,1.07457106312116e-06,0.0003168137104749,15,7.4,24268,23557,148.01,50,0.000224550715769,-1.61371059368996,-1.61614318470519,0.00136686574214929,0.000795098190249981,21.0007022268432,0.0126888868270239,195.559486192635,0.00735451627583818,0.00221958900550935,0.0032384185419543,55.7082448005676,58.0766302590415
"1110","oxford_iiit_pet","quant",0,10,2.357421875,0.320068359375,0.65234375,0.1181640625,3.66015625,0.11993408203125,0.2138671875,0.03948974609375,0.200085155259823,0.0666692702059745,-0.753457668597685,-1.99305453600329,2023-01-09 17:56:45.420852,2023-01-09 17:56:51,5.57914781570435,6.16445415260938e-05,0.0110490963068902,60,149.536,0.75,9.29823756217957e-05,0.0002303575031577,1.10507662097613e-06,0.0003244449554004,15,7.8,24268,23557,147.912,50,0.000229228586587906,-1.69610091969961,-1.54452612970038,0.00137449698707479,0.000799776061068887,21.1181746370452,0.0140633838140986,216.67766082968,0.00815429233690707,0.00244881759209725,0.0035628634973547,61.287392616272,48.9763232746684
"1111","oxford_iiit_pet","quant",0,11,2.27734375,0.344482421875,0.6884765625,0.142333984375,3.58203125,0.1441650390625,0.257568359375,0.044403076171875,0.235898816301793,0.0757477438889591,-0.643382055090151,-1.78111880700961,2023-01-09 17:56:52.56143,2023-01-09 17:56:58,5.43857026100159,5.99483395405451e-05,0.0110228123686141,60,149.244,0.75,9.05571500460307e-05,0.0002238823027348,1.07812374830246e-06,0.0003155175765291,10.6,4.8,24268,23557,148.754,49.4,0.000224724744612508,-1.48416519070593,-1.43445051619285,0.00136556960820349,0.00079527221909349,20.9775970823424,0.0154289534223021,237.655257912023,0.00894956455600056,0.00267354233670976,0.0038783810738838,66.7259628772736,53.9228562357158
"1112","oxford_iiit_pet","quant",0,12,2.162109375,0.38134765625,0.7080078125,0.1737060546875,3.556640625,0.1390380859375,0.26025390625,0.043060302734375,0.278968605063685,0.0738944082339772,-0.483832030481453,-1.823302373761,2023-01-09 17:56:58.429966,2023-01-09 17:57:04,5.57003355026245,6.13371836300029e-05,0.0110119953634952,60,148.85,0.75,9.28304155667623e-05,0.0002288977298769,1.09913681944211e-06,0.0003228272822631,8,5.2,24268,23557,146.34,49.8,0.000226421863818169,-1.52634875745732,-1.27490049158415,0.00137287931393749,0.00079696933829915,21.1090603716033,0.0168018327362396,258.764318283626,0.00974653389429971,0.00289996420052793,0.0042012083561469,72.295996427536,47.9447594257159
"1113","oxford_iiit_pet","quant",0,13,2.068359375,0.39892578125,0.720703125,0.1900634765625,3.79296875,0.13330078125,0.213134765625,0.049346923828125,0.30080009800965,0.0801392666005406,-0.409943031324451,-1.87208390672456,2023-01-09 17:57:05.318898,2023-01-09 17:57:09,3.68110179901123,4.65652595965399e-05,0.0126498157722906,60,182.375,0.75,6.10461870829264e-05,0.0001833337158792,7.00410703818003e-07,0.0002450803136659,31.3333333333333,16.3333333333333,24268,23557,147.316666666667,49.6666666666667,0.000150635457414168,-1.57513029042088,-1.20101149242715,0.00129513234534029,0.000721182931895149,19.2201286203521,0.0180969650815799,277.984446903978,0.0104677168261949,0.0030505996579421,0.0044462886698128,75.9770982265472,43.6965830317844
"1114","oxford_iiit_pet","quant",0,14,1.958984375,0.429931640625,0.74072265625,0.232666015625,3.771484375,0.13525390625,0.2325439453125,0.05181884765625,0.354105187562704,0.0847520109767386,-0.282130061606791,-1.8552821315955,2023-01-09 17:57:10.964572,2023-01-09 17:57:17,6.0354278087616,6.78050416656891e-05,0.0112345046306836,60,153.066,0.75,0.0001005716800689,0.0002550896952672,1.2072650094827e-06,0.0003568686403457,12.6666666666667,6.33333333333333,24268,23557,142.068333333333,49.6666666666667,0.000238178658262337,-1.55832851529182,-1.07319852270949,0.00140692067202009,0.000808726132743318,21.5744546301024,0.0195038857536,299.558901534081,0.0112764429589382,0.00328877831620443,0.0048031573101585,82.0125260353088,41.1258811770859
"1115","oxford_iiit_pet","quant",0,15,1.904296875,0.443359375,0.72412109375,0.250244140625,3.91015625,0.131103515625,0.21484375,0.057342529296875,0.371948945674643,0.0905239166386366,-0.227539162787248,-1.89123679100133,2023-01-09 17:57:17.316649,2023-01-09 17:57:21,3.6833508014679,4.6630850817577e-05,0.012659899458665,60,182.286,0.75,6.11228426297506e-05,0.0001836026874148,7.00000574191411e-07,0.0002454255306188,17,8.33333333333333,24268,23557,137.406666666667,50,0.000140588043276027,-1.59428317469765,-1.01860762388994,0.00129547756229319,0.000711135517757009,19.2223776228087,0.0207993633158932,318.781279156889,0.0119875784766952,0.00342936635948046,0.0050485828407773,85.6958768367767,38.2296616582143
"1116","oxford_iiit_pet","quant",0,16,1.7900390625,0.489990234375,0.76416015625,0.29052734375,3.974609375,0.1317138671875,0.22216796875,0.0628662109375,0.420995641637732,0.0980012881423983,-0.0400444127602277,-1.88588940947538,2023-01-09 17:57:22.917776,2023-01-09 17:57:28,5.08222413063049,6.27150390018841e-05,0.0123400773735855,60,175.551,0.75,8.43799551328023e-05,0.0002447189288415,9.80268667141596e-07,0.0003300791526414,15,7.4,24268,23557,145.412,50,0.000205282326467567,-1.58893579317171,-0.831112873862924,0.00138013118431579,0.000775829800948549,20.6212509519713,0.022179494500209,339.402530108861,0.0127634082776437,0.00363464868594803,0.0053786619934187,90.7781009674072,36.2384039196748
"1117","oxford_iiit_pet","quant",0,17,1.720703125,0.487060546875,0.7685546875,0.303466796875,4.12890625,0.133056640625,0.1915283203125,0.0601806640625,0.435123423622182,0.09158434715234,-0.0517693715210365,-1.87419873827984,2023-01-09 17:57:28.965041,2023-01-09 17:57:35,6.03495860099792,6.67124792925649e-05,0.0110543391766653,60,149.81,0.75,0.0001005250573158,0.0002493967401835,1.1965145667394e-06,0.0003511183120661,12.1666666666667,6.33333333333333,24268,23557,138.526666666667,49.6666666666667,0.000232222971796548,-1.57724512197617,-0.842837832623732,0.00140117034374049,0.00080277044627753,21.5739854223388,0.0235806648439495,360.976515531199,0.0135661787239213,0.00386687165774458,0.0057297803054848,96.8130595684052,34.4093759508449
"1118","oxford_iiit_pet","quant",0,18,1.6279296875,0.51171875,0.77685546875,0.3427734375,4.109375,0.14013671875,0.209228515625,0.065673828125,0.475667282217619,0.099968864481572,0.0468835858988505,-1.81415489273659,2023-01-09 17:57:37.355392,2023-01-09 17:57:42,4.64460754394531,5.89960012329883e-05,0.0127020422446445,60,182.588,0.75,7.7122954527537e-05,0.0002324921273496,8.9018777012825e-07,0.0003105052696473,7.75,4.25,24268,23557,147.02,49.75,0.000189680611419678,-1.51720127643291,-0.744184875203845,0.00136055730132169,0.000760228085900659,20.1836343652861,0.0249412221452712,381.160149896485,0.0143264068098219,0.00405655226916425,0.0060402855751321,101.45766711235,34.5457692768424
"1119","oxford_iiit_pet","quant",0,19,1.529296875,0.541015625,0.77978515625,0.367919921875,4.3046875,0.1376953125,0.199951171875,0.0758056640625,0.499951597731866,0.109933313620518,0.16443199204318,-1.83456531022579,2023-01-09 17:57:42.992442,2023-01-09 17:57:48,5.0075581073761,6.36702482496394e-05,0.0127148296403897,60,182.662,0.75,8.31728418668111e-05,0.0002509659467714,9.67781096696854e-07,0.0003351065697349,10.8,5,24268,23557,140.788,49.4,0.000195834469672574,-1.53761169392212,-0.626636469059516,0.00138515860140929,0.000766381944153555,20.5465849287169,0.0263263807466805,401.706734825202,0.0150927887539755,0.00425238673883683,0.006375392144867,106.465225219727,32.3807125166758
"1120","oxford_iiit_pet","quant",0,20,1.4814453125,0.5654296875,0.79345703125,0.39599609375,4.37109375,0.135009765625,0.2010498046875,0.07708740234375,0.528319911612274,0.111444328865619,0.263228195406755,-1.85737110334314,2023-01-09 17:57:49.981191,2023-01-09 17:57:56,6.0188090801239,6.64891537432671e-05,0.0110468953007391,60,149.694,0.75,0.0001002903342247,0.0002484571858664,1.19539434711138e-06,0.0003499429144382,15.5,8.5,24268,23557,141.81,49.5,0.000237090921014547,-1.56041748703946,-0.527840265695941,0.00139999494611259,0.000807638395495529,21.5578359014647,0.0277263756927931,423.264570726667,0.015900427149471,0.00448947765985138,0.0067253350593052,112.48403429985,30.0724885730848
"1121","oxford_iiit_pet","quant",0,21,1.37890625,0.591796875,0.80859375,0.427978515625,4.5546875,0.13818359375,0.19384765625,0.078857421875,0.559709711253702,0.112108850436437,0.371398553544558,-1.83045907172416,2023-01-09 17:57:56.547134,2023-01-09 17:58:02,5.45286560058594,5.9953059773922e-05,0.0109947803898705,60,148.58,0.75,9.08776958783468e-05,0.0002235824639717,1.08226001262665e-06,0.0003155424198627,12,5.8,24268,23557,146.764,50,0.000222301213056776,-1.53350545542049,-0.419669907558138,0.00136559445153709,0.000792848687537758,20.9918924219268,0.0290919701443302,444.256463148594,0.0166932758370088,0.00471177887290815,0.0070408774791679,117.936899900436,29.3272662994713
"1122","oxford_iiit_pet","quant",0,22,1.3349609375,0.60009765625,0.8037109375,0.4404296875,4.58203125,0.12646484375,0.183349609375,0.07635498046875,0.569032390600471,0.107812155735899,0.405872025712965,-1.93258402180918,2023-01-09 17:58:03.047197,2023-01-09 17:58:07,3.95280289649963,5.00548774213036e-05,0.0126631351807673,60,182.191,0.75,6.56365672747294e-05,0.0001970739644245,7.3619157075882e-07,0.00026344672327,19,9.25,24268,23557,140.0225,49.5,0.000153744817659756,-1.63563040550551,-0.385196435389731,0.00131349875494439,0.000724292292140737,19.4918297178405,0.0304054688992746,463.748292866434,0.0174175681291495,0.00486552369056791,0.0073043242024379,121.889702796936,25.9920312370813
"1123","oxford_iiit_pet","quant",0,23,1.2490234375,0.6240234375,0.83642578125,0.48291015625,4.5390625,0.1322021484375,0.1990966796875,0.08294677734375,0.612305771766284,0.117105556241209,0.506661120089751,-1.88162661892849,2023-01-09 17:58:09.015986,2023-01-09 17:58:15,5.98401355743408,6.62438793375472e-05,0.0110701419209271,60,149.997,0.75,9.97188766797384e-05,0.0002477511783542,1.1819414794445e-06,0.0003486519965134,13.3333333333333,6.83333333333333,24268,23557,141.42,49.8333333333333,0.000235071999247869,-1.58467300262482,-0.284407341012945,0.00139870402818779,0.00080561947372885,21.5230403787749,0.0318041729274624,485.271333245209,0.0182231876028784,0.00510059568981578,0.0076529761989513,127.87371635437,25.9189625050001
"1124","oxford_iiit_pet","quant",0,24,1.1826171875,0.64892578125,0.8271484375,0.495361328125,4.79296875,0.1363525390625,0.19873046875,0.0906982421875,0.619636027206018,0.124552288723113,0.614320700992199,-1.84592092344224,2023-01-09 17:58:15.468509,2023-01-09 17:58:19,3.53149056434631,4.46264790864176e-05,0.0126367261283276,60,182.302,0.75,5.85622390111287e-05,0.0001756489204818,6.6504622499148e-07,0.0002348762057179,13.3333333333333,8.33333333333333,24268,23557,134.533333333333,49.6666666666667,0.00013197311034909,-1.54896730713856,-0.176747760110497,0.00128492823739229,0.000702520584830072,19.0705173856871,0.0330891011648547,504.341850630896,0.0189257081877084,0.00523256880016487,0.0078878524046692,131.405206918716,26.0584321525221
"1125","oxford_iiit_pet","quant",0,25,1.1630859375,0.64794921875,0.83056640625,0.51318359375,4.83203125,0.137451171875,0.1978759765625,0.09326171875,0.634393381517987,0.126773371986373,0.610036897047258,-1.83662301921945,2023-01-09 17:58:20.841144,2023-01-09 17:58:25,4.15885615348816,5.47541170826329e-05,0.0131656674484182,60,190.417,0.75,6.92882855733236e-05,0.0002180788025368,8.12475482622782e-07,0.0002881795635928,14.5,7.75,24268,23557,136.2125,49.75,0.000157357831613057,-1.53966940291578,-0.181031564055437,0.00133823159526719,0.000727905306094039,19.697882974829,0.0344273327601219,524.039733605725,0.0196536134938025,0.00538992663177792,0.008176031968262,135.564063072205,25.5014921844419
"1126","oxford_iiit_pet","quant",0,26,1.0888671875,0.66845703125,0.8349609375,0.5380859375,5,0.135009765625,0.1759033203125,0.0853271484375,0.654428842905405,0.114912542895736,0.701214697729753,-1.85737110334314,2023-01-09 17:58:26.399104,2023-01-09 17:58:32,5.60089564323425,6.17797634654747e-05,0.0110303364677224,60,149.264,0.75,9.33331330617269e-05,0.0002307193172179,1.10419953862826e-06,0.0003251566498182,14.8,7,24268,23557,146.78,49.8,0.000228360961809423,-1.56041748703946,-0.0898537633729432,0.00137520868149259,0.000798908436290405,21.1399224645751,0.0358025414416145,545.179656070301,0.0204525219300929,0.00561828759358735,0.0085011886180802,141.164958715439,24.030412002956
"1127","oxford_iiit_pet","quant",0,27,1.05078125,0.6884765625,0.85009765625,0.5634765625,5.015625,0.12432861328125,0.1734619140625,0.0819091796875,0.677728977763385,0.111274325368965,0.793006700027424,-1.95206272387158,2023-01-09 17:58:33.428137,2023-01-09 17:58:39,5.57186341285706,6.14116531138327e-05,0.0110217441748707,60,149.114,0.75,9.286101659139e-05,0.0002292612281126,1.09698221087456e-06,0.0003232192269149,7.8,5,24268,23557,146.686,49.6,0.000227031765716208,-1.65510910756791,0.00193823892472811,0.00137327125858929,0.00079757924019719,21.1108902341979,0.0371758127002038,566.290546304498,0.0212501011702901,0.00584531935930355,0.0088244078449951,146.736822128296,21.2697725545766
"1128","oxford_iiit_pet","quant",0,28,0.98583984375,0.70654296875,0.849609375,0.583984375,5.12890625,0.1295166015625,0.170166015625,0.08587646484375,0.692188564373297,0.114147119897199,0.878652792096276,-1.90523961741432,2023-01-09 17:58:39.75378,2023-01-09 17:58:44,4.24622011184692,5.35998523831368e-05,0.0126229566464521,60,181.35,0.75,7.04965511957804e-05,0.000210797189027,8.10746004184087e-07,0.000282104486227,9.25,5,24268,23557,145.49,49.5,0.000171606267797947,-1.60828600111065,0.0875843309935804,0.00133215651790139,0.000742153742278928,19.7852469331878,0.0385079692181051,586.075793237686,0.021992254912569,0.0060169256271015,0.0091065123312221,150.983042240143,21.5253785054497
"1129","oxford_iiit_pet","quant",0,29,1.013671875,0.69775390625,0.84326171875,0.57958984375,5.0859375,0.1322021484375,0.1790771484375,0.0897216796875,0.686994962358442,0.119547415169448,0.836624905245271,-1.88162661892849,2023-01-09 17:58:45.991904,2023-01-09 17:58:52,6.00809597969055,6.63370010428045e-05,0.0110412685261764,60,149.456,0.75,0.0001001211365063,0.0002478338917658,1.18708247939746e-06,0.0003491421107516,8.83333333333333,5.33333333333333,24268,23557,141.058333333333,49.6666666666667,0.000235414445944958,-1.58467300262482,0.0455564441425755,0.00139919414242599,0.00080596192042594,21.5471228010314,0.0399071633605311,607.622916038718,0.0227982168329949,0.00625234007304646,0.0094556544419737,156.991138219833,21.1444270293961
"1130","oxford_iiit_pet","quant",0,30,0.9072265625,0.7294921875,0.85595703125,0.6142578125,5.12109375,0.13818359375,0.175537109375,0.08697509765625,0.715240083236466,0.116317312652581,0.992047678945479,-1.83045907172416,2023-01-09 17:58:52.408311,2023-01-09 17:58:56,3.59168863296509,4.51546026281092e-05,0.0125719702464387,60,181.268,0.75,5.95178564389547e-05,0.0001774596070676,6.78339799245199e-07,0.0002376558033058,22,11.3333333333333,24268,23557,143.41,50.3333333333333,0.000143078907459312,-1.53350545542049,0.200979217842783,0.00128770783498019,0.000713626381940294,19.1307154543059,0.0411948711955113,626.753631493023,0.0235118432149352,0.00639541898050577,0.0096933102452795,160.582826852798,21.6066522257893
